benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	push_iterations	remove_next_iterations	remove_prev_iterations
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	27274.194451	1.007265	1.005167	1.005186
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25539.225659	1.007286	1.006087	1.006993
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25707.095733	1.007941	1.006880	1.007798
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	24055.623214	1.009244	1.007500	1.007183
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	29135.193620	1.007420	1.005869	1.005460
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	27333.574159	1.007300	1.005956	1.005531
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	24111.999134	1.008762	1.007533	1.007269
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	24301.024244	1.008853	1.007060	1.007547
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25765.558893	1.008539	1.005463	1.006142
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25694.796744	1.007954	1.006187	1.007324
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	24101.842413	1.008832	1.007415	1.009298
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	32	8000	25759.401888	1.008263	1.006626	1.006110
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	42181.701896	1.010696	1.007841	1.009391
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	49957.410021	1.008261	1.005435	1.007085
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	43662.349615	1.010531	1.006911	1.007787
list	stamp	N3emr8stamp_itE	elements: 10; modify-fraction: 0.799805	48	8000	45568.489842	1.009825	1.005297	1.007544
